"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","choice","scratch","rt","stamp","id"
"A304UJAE051J89","cs_wg_v2_real4","3DY4FPOOA1PBQUUSJKQLO1H8XT3RV9","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","2","20","0","bookshelf",,"46518","2017-02-24 16:51:33","1068"
"AU8YVB738G6C","cs_wg_v2_real4","3EFE17QCRC6I98ZLTK9MZAVVBGBHSX","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","5","30","1","chocolate","chocolate","50522","2017-02-24 16:51:50","1069"
"A3U761PEG7MFKT","cs_wg_v2_real4","3U0SRXB7CD6YIPLJHT4UEKNVBQ1RNS","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","2","25","1","military",,"59403","2017-02-24 16:51:56","1070"
"A28T38MOUG43YD","cs_wg_v2_real4","3KRVW3HTZNM41M0WKHPZRF3RS2AMSB","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","30","1","Umbrella",,"67278","2017-02-24 16:52:09","1071"
"A2AG45K4ULNBHF","cs_wg_v2_real4","37WLF8U1WPR4O02WSS9GBXFVL8IK6I","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","2","15","1","FOOTBALL","IT
TB
NT
MA","81100","2017-02-24 16:52:31","1072"
"A2BK9RMC0NOIH8","cs_wg_v2_real4","3PEIJLRY6TU82FG9IT19ZLMA5JQWXK","test","Memory","8","[0]","8","100","1",NULL,"UMBRELLA
SUNLIGHT
BOOKSHELF
WEDDING
CHOCOLATE
LADDER
STRUCTURE
MACHINE
TRAFFIC
MILITARY
MOUNTAIN   ","307862","2017-02-24 16:52:51","1073"
"A1QHJGHKDIG3T5","cs_wg_v2_real4","3DQQ64TANGM3T6EIW2RS58073KHWPW","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","6","40","0","sunlight","sunlight
bookshelf
","48604","2017-02-24 16:53:08","1074"
"A30YUV6IU0T6I6","cs_wg_v2_real4","3BXQMRHWKZZKGZS09MKZ6GLFDZVUMZ","test","Memory","8","[0]","8","100","1",NULL,"helicopter, sunlight, bookshelf, elephant, chocolate, structure, military, mountain, wedding, doorway, ladder, traffic, umbrella, keyboard, machine, community","160337","2017-02-24 16:53:11","1075"
"A28T38MOUG43YD","cs_wg_v2_real4","3KRVW3HTZNM41M0WKHPZRF3RS2AMSB","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","5","30","0","DOORWAY","DOORWAY","45783","2017-02-24 16:53:31","1076"
"A1QHJGHKDIG3T5","cs_wg_v2_real4","3DQQ64TANGM3T6EIW2RS58073KHWPW","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","7","60","0","MARRIAGE","marriage
bookshelf
machine","45568","2017-02-24 16:54:14","1077"
"A24GPHD08ZS5LT","cs_wg_v2_real4","3NS0A6KXC491AOQO46LCA3GXJVYZGL","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","7","100","0","machine","machine
basket
community
chocolate
","68827","2017-02-24 16:54:16","1078"
"A3U761PEG7MFKT","cs_wg_v2_real4","3U0SRXB7CD6YIPLJHT4UEKNVBQ1RNS","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","basket","basket
","113619","2017-02-24 16:54:23","1079"
"A2AG45K4ULNBHF","cs_wg_v2_real4","37WLF8U1WPR4O02WSS9GBXFVL8IK6I","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","3","30","1","CHOCOLATE","OT
TCT
TOCH
CHOCO","89868","2017-02-24 16:54:30","1080"
"A304UJAE051J89","cs_wg_v2_real4","3DY4FPOOA1PBQUUSJKQLO1H8XT3RV9","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","umbrella",,"149464","2017-02-24 16:54:47","1081"
"A28T38MOUG43YD","cs_wg_v2_real4","3KRVW3HTZNM41M0WKHPZRF3RS2AMSB","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","6","25","1","Military",,"57951","2017-02-24 16:55:01","1082"
"A3U74S280Z4B0","cs_wg_v2_real4","33M4IA01QG23UJZNJZR3CMETD4BRXC","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","0","40","1","HELICOPTER","STRUCTURE HELICOPTER
MOUNTAIN
COMMUNITY
MACHINE
ELEPHANT","98721","2017-02-24 16:55:05","1083"
"A2AG45K4ULNBHF","cs_wg_v2_real4","37WLF8U1WPR4O02WSS9GBXFVL8IK6I","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","25","1","TRAFFIC","ELEPHANT
HELICOPTER
LADDER
WEDDING
TRAFFIC","50704","2017-02-24 16:55:48","1084"
"A2CF2BD4Q0ZDJN","cs_wg_v2_real4","3AAJC4I4FGTB1QGPCC6F7G8DBNFJZ9","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","20","1","sunshine","military
community
sunshine","47487","2017-02-24 16:56:03","1085"
"A3U761PEG7MFKT","cs_wg_v2_real4","3U0SRXB7CD6YIPLJHT4UEKNVBQ1RNS","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","4","40","1","HELICOPTER","HELICOPTER","59938","2017-02-24 16:56:15","1086"
"A28T38MOUG43YD","cs_wg_v2_real4","3KRVW3HTZNM41M0WKHPZRF3RS2AMSB","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","Community",,"59919","2017-02-24 16:56:16","1087"
"A24GPHD08ZS5LT","cs_wg_v2_real4","3NS0A6KXC491AOQO46LCA3GXJVYZGL","test","Memory","8","[0]","8","100","1",NULL,"machine, ladder, doorway, helicopter, fortune, military, chocolate, champion, community, basket, ","124674","2017-02-24 16:56:30","1088"
"A1QHJGHKDIG3T5","cs_wg_v2_real4","3DQQ64TANGM3T6EIW2RS58073KHWPW","test","Memory","8","[0]","8","100","1",NULL,"MARRIAGE,FOOTBALL, MACHINE, SUNLIGHT, ELEPHANT, UMBRELLA, BASKET, STOMACH, DOORWAY, LADDER
","121224","2017-02-24 16:56:30","1089"
"AOAZMLP27GD81","cs_wg_v2_real4","384PI804XS27Y8TPVC21TIWEPZ9S06","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","0","30","1","Helicopter",,"48132","2017-02-24 16:56:42","1090"
"A38DXFI1TZA295","cs_wg_v2_real4","3QIYRE09Y3IAPKM2JZPF8T5I7S7N1S","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","25","0","structure",,"57572","2017-02-24 16:57:02","1091"
"A2AG45K4ULNBHF","cs_wg_v2_real4","37WLF8U1WPR4O02WSS9GBXFVL8IK6I","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","UMBRELLA","FOOTBALL
SUNLIGHT
UMBRELLA
FORTUNE
","89104","2017-02-24 16:57:41","1092"
"A3U74S280Z4B0","cs_wg_v2_real4","33M4IA01QG23UJZNJZR3CMETD4BRXC","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","70","1","HELICOPTER","HELICOPTER MOUNTAIN COMMUNITY MACHINE ELEPHANT STRUCTURE WEDDING","120289","2017-02-24 16:57:55","1093"
"A3U761PEG7MFKT","cs_wg_v2_real4","3U0SRXB7CD6YIPLJHT4UEKNVBQ1RNS","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","5","30","1","stomach","
","67113","2017-02-24 16:58:01","1094"
"AIJEWX92UW722","cs_wg_v2_real4","3RWE2M8QWHBAIV1KNGLFUOM8201N0P","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","20","1","FORTUNE",,"53874","2017-02-24 16:58:16","1095"
"A2CF2BD4Q0ZDJN","cs_wg_v2_real4","3AAJC4I4FGTB1QGPCC6F7G8DBNFJZ9","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","25","1","elephant","sunshine
military
elephant","108774","2017-02-24 16:58:17","1096"
"A38DXFI1TZA295","cs_wg_v2_real4","3QIYRE09Y3IAPKM2JZPF8T5I7S7N1S","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","30","0","football",,"57464","2017-02-24 16:58:24","1097"
"AU8YVB738G6C","cs_wg_v2_real4","3EFE17QCRC6I98ZLTK9MZAVVBGBHSX","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","bookshelf","structure","335995","2017-02-24 16:58:29","1098"
"AOAZMLP27GD81","cs_wg_v2_real4","384PI804XS27Y8TPVC21TIWEPZ9S06","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","40","1","Elephant",,"49135","2017-02-24 16:58:31","1099"
"A28T38MOUG43YD","cs_wg_v2_real4","3KRVW3HTZNM41M0WKHPZRF3RS2AMSB","test","Memory","8","[0]","8","100","1",NULL,"Community,Ladder,Doorway,Football,Structure.Chocolate,Umbrella,Mountain,Elephant,Keyboard,","132582","2017-02-24 16:58:38","1100"
" A36ZRUGMKQA5KO
","cs_wg_v2_real4","37Q970SNZE975XE7RV617NFOURFS19","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","20","1","bookshelf",,"54819","2017-02-24 16:59:03","1101"
"A8028AFBBS29G","cs_wg_v2_real4","3J4Q2Z4UTY4OTIFXWF6H5DQH8G3WQN","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","0","40","1","Football","Football
Mountain
traffic
keyboard","65484","2017-02-24 16:59:09","1102"
"A3U74S280Z4B0","cs_wg_v2_real4","33M4IA01QG23UJZNJZR3CMETD4BRXC","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","2","25","1","MACHINE","MACHINE
","72803","2017-02-24 16:59:40","1103"
"A38DXFI1TZA295","cs_wg_v2_real4","3QIYRE09Y3IAPKM2JZPF8T5I7S7N1S","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","2","30","0","ladder",,"46743","2017-02-24 16:59:50","1104"
"A2AG45K4ULNBHF","cs_wg_v2_real4","37WLF8U1WPR4O02WSS9GBXFVL8IK6I","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","70","1","ELEPHANT","ELEPHANT
MILITARY
FOOTBALL
MOUNTAIN
TRAFFIC","50833","2017-02-24 16:59:54","1105"
"A3U761PEG7MFKT","cs_wg_v2_real4","3U0SRXB7CD6YIPLJHT4UEKNVBQ1RNS","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","6","15","1","umbrella",,"92773","2017-02-24 16:59:57","1106"
"AOAZMLP27GD81","cs_wg_v2_real4","384PI804XS27Y8TPVC21TIWEPZ9S06","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","2","15","1","Umbrella","Umbrella
Helicopter
Doorway
Military
Bookshelf","72365","2017-02-24 17:00:30","1107"
" A36ZRUGMKQA5KO
","cs_wg_v2_real4","37Q970SNZE975XE7RV617NFOURFS19","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","1","20","0","helicopter",,"49031","2017-02-24 17:00:51","1108"
"AIJEWX92UW722","cs_wg_v2_real4","3RWE2M8QWHBAIV1KNGLFUOM8201N0P","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","20","0","HELICOPTER",,"133989","2017-02-24 17:01:07","1109"
"A2CF2BD4Q0ZDJN","cs_wg_v2_real4","3AAJC4I4FGTB1QGPCC6F7G8DBNFJZ9","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","70","1","ELEPHANT","ELEPHANT","57589","2017-02-24 17:01:15","1110"
"A38DXFI1TZA295","cs_wg_v2_real4","3QIYRE09Y3IAPKM2JZPF8T5I7S7N1S","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","30","0","bookshelf",,"66725","2017-02-24 17:01:25","1111"
"A2AG45K4ULNBHF","cs_wg_v2_real4","37WLF8U1WPR4O02WSS9GBXFVL8IK6I","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","7","25","1","DOORWAY","DOORWAY wa
STRUCTURE ct
UMBRELLA el
BASKET et","78758","2017-02-24 17:01:37","1112"
"AU8YVB738G6C","cs_wg_v2_real4","3EFE17QCRC6I98ZLTK9MZAVVBGBHSX","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","7","15","1","structure",,"116301","2017-02-24 17:01:38","1113"
"ANUXUJE8QRE0C","cs_wg_v2_real4","3OVHNO1VE62YY4GX2GK44ID063IZDB","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","0","70","0","football","Football
","85588","2017-02-24 17:01:47","1114"
"AOAZMLP27GD81","cs_wg_v2_real4","384PI804XS27Y8TPVC21TIWEPZ9S06","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","Traffic","Helicopter
Doorway
Bookshelf
Military
Traffic","49911","2017-02-24 17:01:49","1115"
"A3U761PEG7MFKT","cs_wg_v2_real4","3U0SRXB7CD6YIPLJHT4UEKNVBQ1RNS","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","7","70","1","HELICOPTER","
","85158","2017-02-24 17:01:55","1116"
"A3U74S280Z4B0","cs_wg_v2_real4","33M4IA01QG23UJZNJZR3CMETD4BRXC","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","3","30","1","HELICOPTER","MACHINE WEDDING HELICOPTER SUNLIGHT UMBRELLA FORTUNE ","97160","2017-02-24 17:01:57","1117"
"AIJEWX92UW722","cs_wg_v2_real4","3RWE2M8QWHBAIV1KNGLFUOM8201N0P","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","2","25","1","MILITARY",,"76282","2017-02-24 17:02:51","1118"
"A8028AFBBS29G","cs_wg_v2_real4","3J4Q2Z4UTY4OTIFXWF6H5DQH8G3WQN","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","1","60","0","bookshelf","football
umbrella
mountain
traffic
bookshelf
elephant
fortune
structure
sunlight
basket
doorway
","130968","2017-02-24 17:02:53","1119"
"A38DXFI1TZA295","cs_wg_v2_real4","3QIYRE09Y3IAPKM2JZPF8T5I7S7N1S","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","4","30","0","traffic",,"55989","2017-02-24 17:02:58","1120"
" A36ZRUGMKQA5KO
","cs_wg_v2_real4","37Q970SNZE975XE7RV617NFOURFS19","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","2","40","0","community",,"46722","2017-02-24 17:03:12","1121"
"A2RBF3IIJP15IH","cs_wg_v2_real4","3O7L7BFSHEQHVK5NY772A5SVA2HEIM","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","70","1","FOOTBALL",,"137630","2017-02-24 17:03:17","1122"
"ANUXUJE8QRE0C","cs_wg_v2_real4","3OVHNO1VE62YY4GX2GK44ID063IZDB","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","1","30","1","chocolate",,"96607","2017-02-24 17:03:46","1123"
"A2AG45K4ULNBHF","cs_wg_v2_real4","37WLF8U1WPR4O02WSS9GBXFVL8IK6I","test","Memory","8","[0]","8","100","1",NULL,"DOORWAY, FORTUNE, CHOCOLATE, UMBRELLA, FOOTBALL, HELICOPTER, LADDER, SUNLIGHT, STRUCTURE, STOMACH, TRAFFIC, BASKET, MILITARY, ELEPHANT, WEDDING, MOUNTAIN, MACHINE","133662","2017-02-24 17:04:01","1124"
"A38DXFI1TZA295","cs_wg_v2_real4","3QIYRE09Y3IAPKM2JZPF8T5I7S7N1S","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","5","30","1","chocolate",,"46371","2017-02-24 17:04:05","1125"
"AOAZMLP27GD81","cs_wg_v2_real4","384PI804XS27Y8TPVC21TIWEPZ9S06","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","4","20","1","Sunlight","Umbrella
Elephant
Bookshelf
Military
Traffic
Helicopter
Mountain
Community
Wedding
Structure
Ladder","125286","2017-02-24 17:04:22","1126"
"A3JTMXHPNCUFNX","cs_wg_v2_real4","379J5II41OHJLLDTJA4F2LKNR6BEL0","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","25","0","Bookshelf",,"46036","2017-02-24 17:04:24","1127"
"A8028AFBBS29G","cs_wg_v2_real4","3J4Q2Z4UTY4OTIFXWF6H5DQH8G3WQN","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","2","25","1","umbrella","football
umbrella","52324","2017-02-24 17:04:31","1128"
"AIJEWX92UW722","cs_wg_v2_real4","3RWE2M8QWHBAIV1KNGLFUOM8201N0P","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","100","0","MACHINE",,"50637","2017-02-24 17:04:38","1129"
"A2CF2BD4Q0ZDJN","cs_wg_v2_real4","3AAJC4I4FGTB1QGPCC6F7G8DBNFJZ9","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","3","60","1","sunshine","football
elephant
sunshine
","178942","2017-02-24 17:04:48","1130"
"A3U74S280Z4B0","cs_wg_v2_real4","33M4IA01QG23UJZNJZR3CMETD4BRXC","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","4","30","0","STRUCTURE","MACHINE UMBRELLA SUNLIGHT FORTUNE ELEPHANT HELICOPTER STRUCTURE ","102618","2017-02-24 17:04:52","1131"
"A3U761PEG7MFKT","cs_wg_v2_real4","3U0SRXB7CD6YIPLJHT4UEKNVBQ1RNS","test","Memory","8","[0]","8","100","1",NULL,"mountain, elephant, basket, bookshelf, keyboard, traffic, community, stomach, umbrella, helicopter, chocolate, fortune, doorway, ","121557","2017-02-24 17:04:59","1132"
"ANUXUJE8QRE0C","cs_wg_v2_real4","3OVHNO1VE62YY4GX2GK44ID063IZDB","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","20","1","structure","Structure
","58891","2017-02-24 17:05:24","1133"
"A3T61LJ1WNOL6Z","cs_wg_v2_real4","3B837J3LDOXVY2DOPPLGDEX1YP9RS4","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","70","1","MILITARY","MILITARY","70238","2017-02-24 17:05:32","1134"
" A36ZRUGMKQA5KO
","cs_wg_v2_real4","37Q970SNZE975XE7RV617NFOURFS19","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","3","30","0","helicopter",,"46302","2017-02-24 17:05:34","1135"
"A3JTMXHPNCUFNX","cs_wg_v2_real4","379J5II41OHJLLDTJA4F2LKNR6BEL0","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","100","0","wedding",,"46837","2017-02-24 17:05:44","1136"
"A38DXFI1TZA295","cs_wg_v2_real4","3QIYRE09Y3IAPKM2JZPF8T5I7S7N1S","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","6","70","0","keyboard",,"65757","2017-02-24 17:05:52","1137"
"AOAZMLP27GD81","cs_wg_v2_real4","384PI804XS27Y8TPVC21TIWEPZ9S06","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","5","40","0","Elephant",,"61918","2017-02-24 17:06:10","1138"
"A2CF2BD4Q0ZDJN","cs_wg_v2_real4","3AAJC4I4FGTB1QGPCC6F7G8DBNFJZ9","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","4","25","1","doorway","elephant
military
doorway","51567","2017-02-24 17:06:16","1139"
"AIJEWX92UW722","cs_wg_v2_real4","3RWE2M8QWHBAIV1KNGLFUOM8201N0P","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","40","0","CHOCOLATE",,"95180","2017-02-24 17:06:46","1140"
"AU8YVB738G6C","cs_wg_v2_real4","3EFE17QCRC6I98ZLTK9MZAVVBGBHSX","test","Memory","8","[0]","8","100","1",NULL,"structure,wedding,elephant.military,football,sunshine,chocolate,fortune,traffic,keyboard,ladder,doorway,helicopter,basket,bookshelf,umbrella,community,mountain","294032","2017-02-24 17:06:58","1141"
"A8028AFBBS29G","cs_wg_v2_real4","3J4Q2Z4UTY4OTIFXWF6H5DQH8G3WQN","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","3","40","0","mountain",,"72224","2017-02-24 17:07:02","1142"
"A20ALQT1HIVSAH","cs_wg_v2_real4","3RU7GD8VPOUAMPX9CXHR8JXMX7LPSA","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","0","40","1","UMBRELLA",,"48573","2017-02-24 17:07:12","1143"
"A3T61LJ1WNOL6Z","cs_wg_v2_real4","3B837J3LDOXVY2DOPPLGDEX1YP9RS4","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","1","30","1","BOOKSHELF",,"58784","2017-02-24 17:07:18","1144"
"A38DXFI1TZA295","cs_wg_v2_real4","3QIYRE09Y3IAPKM2JZPF8T5I7S7N1S","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","7","20","0","football",,"72290","2017-02-24 17:07:27","1145"
"A2RBF3IIJP15IH","cs_wg_v2_real4","3O7L7BFSHEQHVK5NY772A5SVA2HEIM","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","40","1","SUNSHINE",,"70569","2017-02-24 17:07:28","1146"
"A3JTMXHPNCUFNX","cs_wg_v2_real4","379J5II41OHJLLDTJA4F2LKNR6BEL0","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","2","25","1","Helicopter",,"45584","2017-02-24 17:07:30","1147"
"AOAZMLP27GD81","cs_wg_v2_real4","384PI804XS27Y8TPVC21TIWEPZ9S06","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","Umbrella","Mountain
Bookshelf
Doorway
Traffic
Helicopter
Umbrella
","71334","2017-02-24 17:07:46","1148"
" A36ZRUGMKQA5KO
","cs_wg_v2_real4","37Q970SNZE975XE7RV617NFOURFS19","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","30","0","elephant",,"56878","2017-02-24 17:07:49","1149"
"A3U74S280Z4B0","cs_wg_v2_real4","33M4IA01QG23UJZNJZR3CMETD4BRXC","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","5","25","1","HELICOPTER","ELEPHANT MACHINE SUNLIGHT COMMUNITY WEDDING FORTUNE HELICOPTER","124356","2017-02-24 17:07:59","1150"
